student_id,age,gender,time_spent_on_videos,quiz_attempts,quiz_scores,forum_participation,assignment_completion_rate,engagement_level,final_exam_score,feedback_score,dropout_likelihood,education_level_Postgraduate,education_level_Undergraduate,course_name_Data Science,course_name_Machine Learning,course_name_Python Basics,course_name_Web Development,learning_style_Kinesthetic,learning_style_Reading/Writing,learning_style_Visual,engagement_score,learning_outcome_score,age_group_19–25,age_group_26–35,age_group_36–50,age_group_51+,learner_cluster
S01528,33,0,385,1,91,49,75,1,40,5,0,False,False,False,False,False,True,False,True,False,148.0,48.3,False,True,False,False,0
S01529,18,0,143,4,94,42,82,1,71,3,1,False,False,True,False,False,False,True,False,False,76.7,64.3,False,False,False,False,1
S01530,27,1,434,3,92,31,65,2,79,2,0,False,False,False,False,False,False,False,False,True,156.5,67.5,False,True,False,False,2
S01531,29,1,315,1,68,42,83,0,74,5,0,False,False,False,False,False,True,False,False,False,128.0,58.4,False,True,False,False,1
S01532,40,1,349,4,78,23,58,2,61,5,0,False,False,False,False,True,False,False,False,True,127.5,54.9,False,False,True,False,2
S01533,40,0,163,1,90,22,95,1,90,4,0,False,False,False,False,False,False,True,False,False,82.0,72.8,False,False,True,False,1
S01534,25,1,40,3,82,2,54,1,43,1,0,True,False,False,False,False,True,False,False,False,29.2,46.3,True,False,False,False,2
S01535,31,0,415,3,58,3,87,1,46,3,0,False,True,False,True,False,False,False,False,False,151.8,41.0,False,True,False,False,1
S01536,49,0,415,3,42,14,43,0,62,5,0,False,False,True,False,False,False,True,False,False,140.8,44.6,False,False,True,False,2
S01537,33,1,51,3,97,4,86,1,99,1,0,False,True,False,False,True,False,False,True,False,42.5,78.8,False,True,False,False,1
S01538,26,0,247,1,32,12,47,2,65,1,0,False,False,False,False,False,True,False,False,True,90.8,42.3,False,True,False,False,0
S01539,46,0,293,1,80,38,43,0,54,4,1,False,False,True,False,False,False,False,True,False,108.6,51.8,False,False,True,False,0
S01540,43,1,311,3,87,19,90,2,47,2,0,False,True,False,False,False,True,False,False,False,124.7,50.0,False,False,True,False,1
S01541,34,1,496,3,75,0,81,2,75,1,0,False,False,False,False,False,True,False,False,True,173.7,60.2,False,True,False,False,1
S01542,20,0,427,2,93,11,62,1,80,5,0,False,True,False,False,False,True,False,False,False,149.3,68.9,True,False,False,False,0
S01543,30,1,329,3,47,9,56,2,49,2,0,False,True,False,False,False,True,True,False,False,117.9,39.0,False,True,False,False,2
S01544,19,0,395,4,62,11,42,2,36,5,0,False,True,False,False,False,False,False,False,False,134.1,37.6,True,False,False,False,2
S01545,45,0,204,2,86,31,54,2,72,2,0,False,False,False,False,False,True,False,False,True,84.0,62.2,False,False,True,False,0
S01546,18,1,384,2,81,38,48,1,32,5,1,False,False,True,False,False,False,False,True,False,137.6,41.3,False,False,False,False,0
S01547,49,1,437,4,97,27,92,1,47,1,0,False,True,False,False,False,False,False,False,False,164.9,52.8,False,False,True,False,1
S01548,39,2,50,3,52,10,42,1,84,5,1,False,True,False,False,True,False,False,False,False,30.2,58.6,False,False,True,False,2
S01549,29,1,397,3,55,22,51,2,56,3,0,False,True,False,False,False,False,False,False,True,139.4,45.1,False,True,False,False,2
S01550,18,0,437,1,33,39,65,2,74,1,0,False,True,False,False,False,False,False,False,False,158.6,47.1,False,False,False,False,0
S01551,45,0,300,2,61,49,57,1,93,4,1,True,False,False,True,False,False,False,False,False,117.3,65.6,False,False,True,False,0
S01552,43,1,141,1,69,29,63,2,45,5,0,False,False,True,False,False,False,False,False,True,67.2,44.2,False,False,True,False,0
S01553,29,0,379,4,91,28,92,1,80,5,0,False,True,False,False,True,False,False,False,True,147.7,68.3,False,True,False,False,1
S01554,43,2,246,4,84,6,94,1,74,4,0,False,True,False,True,False,False,False,True,False,104.0,63.0,False,False,True,False,1
S01555,24,1,200,4,83,24,59,1,31,3,0,False,False,True,False,False,False,True,False,False,83.3,41.0,True,False,False,False,2
S01556,23,1,12,3,73,15,97,0,85,5,0,True,False,True,False,False,False,True,False,False,36.3,65.4,True,False,False,False,1
S01557,43,0,268,3,60,7,40,1,92,3,0,False,True,False,False,True,False,False,True,False,94.4,64.6,False,False,True,False,2
S01558,32,0,426,4,41,35,71,2,37,4,0,False,True,True,False,False,False,True,False,False,156.9,31.6,False,True,False,False,2
S01559,45,1,351,1,87,38,47,1,33,5,0,False,False,True,False,False,False,False,False,False,127.2,43.6,False,False,True,False,0
S01560,15,2,211,4,65,6,99,1,87,4,1,False,True,False,False,False,True,False,True,False,95.0,63.8,False,False,False,False,1
S01561,22,0,110,2,56,14,49,1,40,2,0,False,True,False,False,False,True,True,False,False,50.9,37.2,True,False,False,False,0
S01562,17,1,304,3,99,2,59,0,83,1,0,False,False,False,False,False,False,False,False,False,109.9,71.4,False,False,False,False,2
S01563,27,1,400,1,74,46,79,2,47,3,1,False,True,False,True,False,False,True,False,False,153.1,46.3,False,True,False,False,0
S01564,27,0,303,4,83,21,57,2,38,4,0,False,True,False,True,False,False,True,False,False,113.0,44.7,False,True,False,False,2
S01565,21,0,179,1,98,12,98,1,99,4,0,True,False,False,False,False,True,False,True,False,85.7,79.7,True,False,False,False,1
S01566,17,1,202,1,54,25,93,1,63,1,0,False,True,False,False,False,False,False,False,False,93.7,47.9,False,False,False,False,1
S01567,43,0,29,4,89,27,42,2,79,1,0,False,False,True,False,False,False,False,False,True,27.5,66.4,False,False,True,False,2
S01568,15,1,98,3,75,22,44,1,80,1,0,False,True,False,False,False,True,False,False,False,47.6,62.7,False,False,False,False,2
S01569,41,0,95,3,56,10,58,2,76,5,0,True,False,True,False,False,False,False,False,True,48.5,55.8,False,False,True,False,2
S01570,28,0,255,1,45,47,65,1,37,1,0,False,False,False,True,False,False,False,False,False,105.6,32.2,False,True,False,False,0
S01571,48,1,323,2,40,3,57,1,35,5,0,False,False,False,False,False,True,False,True,False,115.0,30.5,False,False,True,False,0
S01572,18,1,81,1,31,40,48,2,95,5,0,False,False,True,False,False,False,True,False,False,46.9,57.8,False,False,False,False,0
S01573,39,1,236,4,98,16,86,1,47,5,1,False,False,False,False,False,True,False,True,False,100.6,53.9,False,False,True,False,1
S01574,45,0,423,1,89,26,85,1,49,5,0,True,False,False,False,False,False,True,False,False,157.8,52.2,False,False,True,False,1
S01575,32,1,47,4,58,19,86,1,97,1,0,True,False,False,False,True,False,False,True,False,44.5,66.1,False,True,False,False,1
S01576,37,1,232,1,60,12,51,1,36,2,0,True,False,True,False,False,False,False,True,False,87.5,36.4,False,False,True,False,0
S01577,27,0,481,1,63,35,69,0,86,5,0,False,False,True,False,False,False,False,False,True,172.2,62.9,False,True,False,False,0
S01578,42,1,228,1,86,40,91,1,89,5,0,False,True,False,False,True,False,True,False,False,103.9,71.3,False,False,True,False,1
S01579,28,1,342,4,76,41,98,1,75,5,0,False,False,False,False,False,True,False,False,False,141.0,61.3,False,True,False,False,1
S01580,37,1,140,3,65,5,84,1,37,3,1,False,False,True,False,False,False,False,False,True,68.8,38.6,False,False,True,False,1
S01581,31,2,41,2,46,39,94,1,99,2,0,False,True,False,False,True,False,False,True,False,48.7,63.7,False,True,False,False,1
S01582,38,1,30,2,68,49,55,1,82,2,0,False,True,False,False,False,False,False,True,False,35.7,61.8,False,False,True,False,0
S01583,35,1,360,3,91,16,60,2,76,4,0,False,True,True,False,False,False,True,False,False,129.8,66.1,False,True,False,False,2
S01584,24,0,21,3,50,17,94,0,97,1,0,False,True,False,True,False,False,False,True,False,38.5,63.7,True,False,False,False,1
S01585,43,1,402,2,69,7,91,2,84,1,0,False,True,False,False,False,True,False,True,False,149.7,62.9,False,False,True,False,1
S01586,21,0,138,1,96,16,86,1,81,1,1,False,True,True,False,False,False,False,False,True,70.6,69.5,True,False,False,False,1
S01587,20,1,134,2,62,44,99,2,45,3,1,False,True,False,True,False,False,False,False,True,79.1,41.7,True,False,False,False,1
S01588,28,0,245,3,40,22,55,1,47,4,0,False,True,True,False,False,False,False,False,True,95.0,36.3,False,True,False,False,2
S01589,23,0,63,3,54,44,92,1,85,4,0,False,True,False,False,False,True,False,False,False,55.9,59.5,True,False,False,False,1
S01590,25,1,83,3,88,20,66,1,90,2,0,False,True,False,False,True,False,False,False,True,49.3,71.8,True,False,False,False,2
S01591,46,1,290,2,57,28,98,0,33,4,0,False,False,False,False,False,False,True,False,False,122.4,34.4,False,False,True,False,1
S01592,44,0,399,4,30,3,52,0,38,1,1,False,False,False,False,False,True,False,False,True,136.7,28.2,False,False,True,False,2
S01593,45,0,111,1,73,12,85,1,88,1,0,True,False,False,True,False,False,True,False,False,61.4,66.1,False,False,True,False,1
S01594,48,1,408,4,78,13,74,0,42,3,0,False,True,False,False,False,False,False,False,False,148.0,45.0,False,False,True,False,2
S01595,39,1,326,1,40,32,94,1,71,2,0,True,False,False,True,False,False,True,False,False,132.6,47.9,False,False,True,False,1
S01596,42,1,371,2,70,18,84,1,99,2,0,False,False,False,False,True,False,False,False,False,140.5,70.9,False,False,True,False,1
S01597,40,0,173,2,42,27,71,1,92,4,0,False,True,False,False,False,False,False,False,False,79.0,59.4,False,False,True,False,0
S01598,40,0,409,1,35,31,87,2,47,4,0,False,True,False,True,False,False,False,False,False,155.2,34.8,False,False,True,False,1
S01599,21,1,217,2,45,21,49,1,84,3,0,False,True,False,False,False,True,False,True,False,84.4,56.1,True,False,False,False,0
S01600,29,0,356,4,76,4,52,1,30,3,0,False,True,False,False,False,True,False,False,True,124.0,38.4,False,True,False,False,2
S01601,39,0,55,4,34,30,43,2,47,1,0,False,True,False,False,False,False,False,False,False,36.2,33.9,False,False,True,False,2
S01602,22,0,295,1,40,27,89,2,67,1,0,True,False,True,False,False,False,False,False,False,120.8,45.7,True,False,False,False,1
S01603,17,0,378,3,79,24,78,1,37,2,0,False,True,False,True,False,False,False,False,False,142.2,42.6,False,False,False,False,1
S01604,43,1,99,1,42,33,95,2,91,1,0,False,True,False,False,False,False,False,False,True,65.0,58.3,False,False,True,False,1
S01605,32,1,435,3,38,3,51,1,32,2,0,True,False,False,True,False,False,False,True,False,147.0,27.8,False,True,False,False,2
S01606,48,0,216,4,35,37,77,1,84,5,1,False,True,False,False,True,False,False,False,True,96.1,53.5,False,False,True,False,2
S01607,48,1,163,2,65,38,98,2,76,5,0,False,True,False,False,True,False,False,False,False,86.3,58.5,False,False,True,False,1
S01608,21,1,37,4,74,36,97,1,59,5,0,False,True,False,False,False,False,False,False,True,48.2,52.7,True,False,False,False,1
S01609,28,1,487,4,58,44,48,2,47,4,1,False,True,False,False,False,False,False,False,True,170.1,41.7,False,True,False,False,2
S01610,32,0,278,1,49,39,75,1,64,3,0,False,True,False,False,True,False,False,False,False,113.9,47.3,False,True,False,False,0
S01611,17,0,449,3,68,45,59,1,69,5,0,True,False,False,False,False,False,False,True,False,162.0,55.9,False,False,False,False,2
S01612,24,1,243,1,73,33,91,1,90,2,0,False,True,False,False,True,False,False,False,True,107.0,67.3,True,False,False,False,1
S01613,47,1,306,1,38,35,92,2,89,5,0,False,True,False,False,False,True,False,True,False,126.6,56.9,False,False,True,False,1
S01614,40,1,432,2,81,22,83,1,84,3,0,False,True,False,False,False,False,False,False,True,159.3,66.9,False,False,True,False,1
S01615,37,1,298,2,70,15,62,1,57,2,0,False,True,True,False,False,False,False,False,False,111.4,49.9,False,False,True,False,0
S01616,41,0,407,3,55,1,47,0,97,3,1,False,True,False,False,True,False,False,False,True,137.0,65.6,False,False,True,False,2
S01617,42,0,38,3,96,20,53,1,31,3,1,False,False,True,False,False,False,True,False,False,31.9,44.9,False,False,True,False,2
S01618,29,0,463,3,51,13,47,2,31,1,0,False,True,False,True,False,False,False,True,False,156.2,31.0,False,True,False,False,2
S01619,25,1,341,1,36,32,99,2,34,4,0,False,False,False,False,False,False,False,True,False,138.6,28.6,True,False,False,False,1
S01620,28,0,359,1,41,7,50,2,79,3,0,False,False,False,False,True,False,False,False,True,124.3,52.4,False,True,False,False,0
S01621,15,0,313,3,91,33,76,0,96,4,0,False,False,True,False,False,False,False,False,True,123.9,76.1,False,False,False,False,1
S01622,48,1,163,3,64,37,81,2,94,1,0,True,False,False,False,True,False,True,False,False,81.2,66.4,False,False,True,False,1
S01623,23,0,377,4,98,29,79,1,88,1,0,True,False,False,False,True,False,False,True,False,143.4,73.6,True,False,False,False,1
S01624,46,0,149,4,72,34,43,1,70,5,0,False,True,False,True,False,False,False,True,False,65.2,57.6,False,False,True,False,2
S01625,33,1,367,1,56,3,45,1,71,4,1,True,False,False,False,True,False,True,False,False,124.4,53.1,False,True,False,False,0
S01626,24,2,420,2,89,1,88,2,89,4,1,False,True,True,False,False,False,True,False,False,153.0,72.0,True,False,False,False,1
S01627,42,0,42,4,64,11,96,2,71,4,0,False,True,False,False,False,True,False,False,False,44.4,55.5,False,False,True,False,1
S01628,22,1,38,1,65,2,67,2,96,5,1,True,False,False,False,False,False,False,False,True,32.1,68.5,True,False,False,False,0
S01629,22,0,304,4,44,11,61,0,93,1,0,True,False,False,True,False,False,False,True,False,112.5,59.9,True,False,False,False,2
S01630,42,1,494,2,97,49,45,1,44,3,0,True,False,False,True,False,False,True,False,False,171.9,51.7,False,False,True,False,0
S01631,40,0,276,2,69,2,98,1,51,4,0,False,False,False,True,False,False,True,False,False,113.0,47.0,False,False,True,False,1
S01632,46,1,166,2,30,47,44,1,87,1,0,False,True,False,False,True,False,True,False,False,72.8,52.7,False,False,True,False,0
S01633,32,1,314,3,36,37,44,1,75,5,1,False,True,False,False,False,False,False,False,False,115.4,49.3,False,True,False,False,2
S01634,43,1,17,3,31,11,87,1,68,4,0,False,False,False,False,False,True,False,False,True,34.0,44.1,False,False,True,False,1
S01635,48,1,268,1,34,40,71,2,77,5,1,False,False,False,False,True,False,False,False,False,109.9,49.7,False,False,True,False,0
S01636,41,1,273,3,73,42,78,0,68,1,0,False,True,False,False,True,False,False,True,False,114.3,56.1,False,False,True,False,1
S01637,19,1,199,1,38,13,42,1,42,5,0,False,True,True,False,False,False,False,False,False,75.1,33.4,True,False,False,False,0
S01638,40,1,401,2,80,40,76,1,47,1,0,False,True,False,False,False,False,False,False,False,151.5,47.7,False,False,True,False,1
S01639,17,0,190,1,87,3,43,2,85,2,0,False,True,False,False,True,False,True,False,False,70.7,69.0,False,False,False,False,0
S01640,29,0,94,2,31,6,81,2,31,4,1,False,True,False,True,False,False,False,True,False,54.1,25.6,False,True,False,False,1
S01641,17,1,156,2,51,42,97,1,62,2,0,False,False,False,False,True,False,False,True,False,84.7,46.7,False,False,False,False,1
S01642,49,1,245,4,70,9,70,1,48,3,0,False,True,False,False,False,False,False,True,False,97.1,45.6,False,False,True,False,2
S01643,28,1,134,4,85,10,71,1,81,1,0,False,True,False,True,False,False,False,False,True,64.3,66.2,False,True,False,False,2
S01644,48,1,343,2,45,20,47,1,73,1,0,False,True,False,True,False,False,True,False,False,121.4,50.2,False,False,True,False,0
S01645,27,1,204,3,69,5,77,2,55,1,0,False,True,False,False,True,False,True,False,False,85.9,48.4,False,True,False,False,1
S01646,33,0,467,3,39,39,71,1,36,5,1,False,True,False,False,True,False,False,True,False,169.8,30.7,False,True,False,False,2
S01647,22,1,464,1,47,19,88,1,97,5,0,False,True,False,True,False,False,False,True,False,169.6,63.6,True,False,False,False,1
S01648,26,0,109,2,90,30,78,1,61,2,0,True,False,True,False,False,False,False,False,True,62.5,57.9,False,True,False,False,1
S01649,46,1,86,1,59,15,90,0,84,2,0,True,False,False,True,False,False,True,False,False,56.0,60.1,False,False,True,False,1
S01650,35,1,101,1,88,31,67,2,68,2,0,False,True,False,False,False,False,True,False,False,56.8,60.8,False,True,False,False,0
S01651,23,2,27,4,36,31,65,0,95,4,0,False,True,False,True,False,False,False,False,False,34.6,59.1,True,False,False,False,2
S01652,21,0,419,2,78,35,96,0,52,1,0,False,True,True,False,False,False,False,False,True,161.9,49.6,True,False,False,False,1
S01653,24,1,332,1,53,13,40,2,59,3,0,False,False,False,False,True,False,True,False,False,114.4,46.0,True,False,False,False,0
S01654,22,0,132,3,77,27,93,1,82,5,0,False,False,False,True,False,False,True,False,False,73.5,65.1,True,False,False,False,1
S01655,30,1,438,2,89,20,66,1,35,5,0,False,True,False,False,False,False,False,False,True,155.6,45.2,False,True,False,False,0
S01656,42,0,59,1,38,22,66,1,30,2,0,False,True,False,False,False,False,False,True,False,42.1,26.8,False,False,True,False,0
S01657,38,1,409,4,87,37,64,1,84,2,1,False,False,False,True,False,False,True,False,False,150.1,68.5,False,False,True,False,2
S01658,44,1,354,4,52,47,91,2,35,3,0,True,False,False,False,True,False,True,False,False,143.7,33.7,False,False,True,False,1
S01659,42,0,228,1,39,46,45,1,98,3,0,False,True,True,False,False,False,True,False,False,91.3,61.3,False,False,True,False,0
S01660,19,1,84,3,42,8,66,1,55,4,0,False,False,False,False,True,False,False,True,False,47.2,40.9,True,False,False,False,2
S01661,21,1,138,3,50,10,62,0,67,2,0,False,True,False,False,False,True,False,True,False,62.6,48.9,True,False,False,False,2
S01662,37,1,342,3,53,26,60,1,81,3,0,False,True,True,False,False,False,True,False,False,126.4,57.0,False,False,True,False,2
S01663,19,1,466,1,96,38,45,0,36,5,0,False,False,False,False,True,False,True,False,False,161.1,47.8,True,False,False,False,0
S01664,37,0,484,1,82,39,61,1,77,3,0,True,False,True,False,False,False,False,True,False,171.5,63.7,False,False,True,False,0
S01665,18,1,428,1,66,4,72,0,75,3,0,False,True,True,False,False,False,True,False,False,151.0,57.9,False,False,False,False,0
S01666,19,1,348,3,33,9,66,1,82,1,0,False,True,False,True,False,False,False,False,True,126.6,51.1,True,False,False,False,2
S01667,37,0,81,1,81,7,88,1,64,2,0,False,True,False,False,False,False,True,False,False,52.3,56.7,False,False,True,False,1
S01668,32,0,193,2,94,3,66,2,52,1,0,False,False,False,False,False,True,True,False,False,78.7,54.4,False,True,False,False,0
S01669,29,0,137,3,96,28,95,0,30,1,0,False,True,False,False,True,False,True,False,False,75.8,44.0,False,True,False,False,1
S01670,40,1,311,1,93,45,60,2,33,2,0,False,True,False,False,False,False,True,False,False,120.5,44.8,False,False,True,False,0
S01671,30,1,267,1,84,48,63,0,49,4,0,False,True,False,False,False,True,False,False,True,108.8,50.5,False,True,False,False,0
